id,key,value,type
257430073,created_by,JOSM,regular
257430074,created_by,JOSM,regular
257430075,created_by,JOSM,regular
257430077,highway,traffic_signals,regular
257430109,created_by,JOSM,regular
257430116,created_by,JOSM,regular
257430118,created_by,JOSM,regular
257430119,created_by,JOSM,regular
257430149,created_by,JOSM,regular
257430150,created_by,JOSM,regular
257430151,created_by,JOSM,regular
257430153,created_by,JOSM,regular
257430159,created_by,JOSM,regular
257430160,created_by,JOSM,regular
257430162,created_by,JOSM,regular
257430163,created_by,JOSM,regular
257430168,created_by,JOSM,regular
257430169,created_by,JOSM,regular
257431352,name,Kasturibai Nagar,regular
257431352,is_in,Adyar,regular
257431352,place,neighbourhood,regular
257431352,ta,கஸ்தூரிபாய் நகர்,name
257431353,name,Indira Nagar,regular
257431353,is_in,Adyar,regular
257431353,place,locality,regular
257431353,ta,இந்திரா நகர்,name
257431353,wikidata,Q6025044,regular
257431353,wikipedia,"en:Indira Nagar, Chennai",regular
257431354,name,Shastri Nagar,regular
257431354,is_in,Adyar,regular
257431354,place,neighbourhood,regular
257431354,ta,சாஸ்திரி நகர்,name
257431354,wikidata,Q7490606,regular
257431354,wikipedia,en:Shasthri Nagar,regular
257431355,name,Kalakshetra Colony,regular
257431355,is_in,Thiruvanmiyur,regular
257431355,place,locality,regular
257432704,created_by,JOSM,regular
257432716,created_by,JOSM,regular
257432717,created_by,JOSM,regular
257432722,created_by,JOSM,regular
257432729,created_by,JOSM,regular
257432743,created_by,JOSM,regular
257432745,created_by,JOSM,regular
257432747,created_by,JOSM,regular
257432748,created_by,JOSM,regular
257432750,highway,traffic_signals,regular
257432753,created_by,JOSM,regular
257432755,created_by,JOSM,regular
257432756,created_by,JOSM,regular
257432757,created_by,JOSM,regular
257432761,created_by,JOSM,regular
257432768,created_by,JOSM,regular
257432773,created_by,JOSM,regular
257433930,created_by,JOSM,regular
257433942,created_by,JOSM,regular
257433946,created_by,JOSM,regular
257433960,created_by,JOSM,regular
257433993,created_by,JOSM,regular
257434003,created_by,JOSM,regular
257434011,created_by,JOSM,regular
257434018,created_by,JOSM,regular
257439255,created_by,JOSM,regular
257439272,created_by,JOSM,regular
257439306,created_by,JOSM,regular
257440275,created_by,JOSM,regular
257440290,created_by,JOSM,regular
257440307,created_by,JOSM,regular
257532685,name,Madhya Kailash,regular
257532685,amenity,place_of_worship,regular
257532685,religion,hindu,regular
257532685,wikidata,Q12445208,regular
257532685,wikipedia,en:Madhya Kailash,regular
257898994,name,Venus Colony,regular
257898994,is_in,Chennai,regular
257898994,place,neighbourhood,regular
257898994,ta,வீனஸ் காலனி,name
257899025,name,Seethammal Colony,regular
257899025,is_in,Alwarpet,regular
257899025,place,neighbourhood,regular
257899442,name,Poes Garden,regular
257899442,is_in,Alwarpet,regular
257899442,place,neighbourhood,regular
257899442,ta,போயஸ் கார்டன்,name
257899674,name,Chola Sheraton,regular
257899674,tourism,hotel,regular
257899674,created_by,Potlatch 0.10d,regular
257924590,created_by,JOSM,regular
257924591,created_by,JOSM,regular
257924592,created_by,JOSM,regular
257924593,created_by,JOSM,regular
257924594,created_by,JOSM,regular
257924595,created_by,JOSM,regular
257924596,created_by,JOSM,regular
257924699,highway,traffic_signals,regular
257924707,created_by,JOSM,regular
257924708,created_by,JOSM,regular
257924710,created_by,JOSM,regular
257924711,created_by,JOSM,regular
257924712,created_by,JOSM,regular
257924713,created_by,JOSM,regular
257932233,created_by,JOSM,regular
257932238,created_by,JOSM,regular
257932240,created_by,JOSM,regular
257932244,created_by,JOSM,regular
257932245,created_by,JOSM,regular
257932248,created_by,JOSM,regular
257932256,created_by,JOSM,regular
257932258,created_by,JOSM,regular
257932259,created_by,JOSM,regular
257932262,created_by,JOSM,regular
257932264,created_by,JOSM,regular
257932265,created_by,JOSM,regular
257932269,created_by,JOSM,regular
257937810,created_by,JOSM,regular
257937818,created_by,JOSM,regular
257937839,created_by,JOSM,regular
257937888,created_by,JOSM,regular
257937894,name,Anna Nagar East,regular
257937894,is_in,Chennai,regular
257937894,place,neighbourhood,regular
257937894,ta,அண்ணா நகர் கிழக்கு,name
257937900,name,Anna Nagar West,regular
257937900,is_in,Anna Nagar,regular
257937900,place,suburb,regular
257937900,ta,அண்ணா நகர் மேற்கு,name
257937900,wikidata,Q4767373,regular
257937905,name,Ayanavaram,regular
257937905,is_in,Chennai,regular
257937905,place,suburb,regular
257937905,ta,அயனாவரம்,name
257937905,wikidata,Q4830925,regular
257937905,created_by,Potlatch 0.7b,regular
257937928,created_by,JOSM,regular
257937956,created_by,JOSM,regular
257937961,created_by,JOSM,regular
257937967,created_by,JOSM,regular
257937983,created_by,JOSM,regular
257937986,created_by,JOSM,regular
257938001,created_by,JOSM,regular
257938019,created_by,JOSM,regular
258052015,noexit,yes,regular
258056301,created_by,JOSM,regular
258361735,created_by,JOSM,regular
258361740,name,Aswene Soundarya Hospital,regular
258361740,amenity,hospital,regular
258361740,created_by,Potlatch 0.7b,regular
258361747,created_by,JOSM,regular
258362633,created_by,JOSM,regular
258890793,name,Government General Hospital,regular
258890793,amenity,hospital,regular
258890793,wikidata,Q5588842,regular
258890793,wikipedia,"en:Government General Hospital, Chennai",regular
258890798,name,Park Town PO,regular
258890798,amenity,post_office,regular
258891097,name,Flower Bazaar,regular
258891097,is_in,Chennai,regular
258891097,place,neighbourhood,regular
258891097,ta,பூக்கடை,name
258919089,name,Kondithope,regular
258919089,is_in,Chennai,regular
258919089,place,locality,regular
258919094,name,Seven Wells,regular
258919094,is_in,Chennai,regular
258919094,place,locality,regular
258970012,name,Salt Cotuars Goods Terminal,regular
258970012,railway,freight_yard,regular
258976607,railway,buffer_stop,regular
258978416,name,Amrit Hospital,regular
258978416,amenity,hospital,regular
258978416,en,Amrit Hospital,name
258978417,name,Vikram Hospital,regular
258978417,amenity,hospital,regular
258978417,en,Apollo Hospital,name
258987220,barrier,gate,regular
258991821,created_by,JOSM,regular
258991822,created_by,JOSM,regular
258991823,created_by,JOSM,regular
258991824,created_by,JOSM,regular
258991861,name,Assembly Gate,regular
258991861,barrier,gate,regular
259006352,created_by,JOSM,regular
259006353,created_by,JOSM,regular
259006354,created_by,JOSM,regular
259006355,created_by,JOSM,regular
259006356,created_by,JOSM,regular
259006357,created_by,JOSM,regular
259006362,created_by,JOSM,regular
259006366,created_by,JOSM,regular
259006367,created_by,JOSM,regular
259006368,created_by,JOSM,regular
259006369,created_by,JOSM,regular
259006370,name,Annadurai Memorial,regular
259006370,tourism,attraction,regular
259006493,name,Lock Nagar,regular
259006493,is_in,Chennai,regular
259006493,place,neighbourhood,regular
259056876,created_by,JOSM,regular
259056881,created_by,JOSM,regular
259056882,created_by,JOSM,regular
259056884,created_by,JOSM,regular
259056946,created_by,JOSM,regular
259056970,created_by,JOSM,regular
259056973,created_by,JOSM,regular
259056985,created_by,JOSM,regular
259057534,created_by,JOSM,regular
259057558,created_by,JOSM,regular
259057591,created_by,JOSM,regular
259057603,highway,traffic_signals,regular
259057610,highway,traffic_signals,regular
259057647,created_by,JOSM,regular
259057689,created_by,JOSM,regular
259057768,created_by,JOSM,regular
259057769,created_by,JOSM,regular
259057838,created_by,JOSM,regular
259057844,created_by,JOSM,regular
259057920,created_by,JOSM,regular
259057924,created_by,JOSM,regular
259057959,created_by,JOSM,regular
259057968,created_by,JOSM,regular
259057979,created_by,JOSM,regular
259058215,created_by,JOSM,regular
259058270,created_by,JOSM,regular
259058273,created_by,JOSM,regular
259058400,created_by,JOSM,regular
259058457,created_by,JOSM,regular
259058458,highway,traffic_signals,regular
259431010,created_by,JOSM,regular
259431016,created_by,JOSM,regular
259431018,created_by,JOSM,regular
259431019,created_by,JOSM,regular
259431020,created_by,JOSM,regular
259431021,created_by,JOSM,regular
259431026,created_by,JOSM,regular
259431040,created_by,JOSM,regular
259431041,created_by,JOSM,regular
259431050,created_by,JOSM,regular
259431051,created_by,JOSM,regular
259431052,created_by,JOSM,regular
259431053,created_by,JOSM,regular
259431081,created_by,JOSM,regular
259431120,created_by,JOSM,regular
259431128,created_by,JOSM,regular
259431129,created_by,JOSM,regular
259431137,created_by,JOSM,regular
259431152,created_by,JOSM,regular
259431154,created_by,JOSM,regular
259431155,created_by,JOSM,regular
259431156,created_by,JOSM,regular
259431157,created_by,JOSM,regular
259431158,created_by,JOSM,regular
259431164,created_by,JOSM,regular
259431204,created_by,JOSM,regular
259431207,created_by,JOSM,regular
259431210,created_by,JOSM,regular
259431211,created_by,JOSM,regular
259431374,created_by,JOSM,regular
259431466,highway,traffic_signals,regular
259431467,created_by,JOSM,regular
259431468,created_by,JOSM,regular
259502673,created_by,JOSM,regular
259502681,created_by,JOSM,regular
259502701,created_by,JOSM,regular
259502702,created_by,JOSM,regular
259502743,created_by,JOSM,regular
259502777,created_by,JOSM,regular
259502878,created_by,JOSM,regular
259502889,created_by,JOSM,regular
259509862,created_by,JOSM,regular
259509864,created_by,JOSM,regular
259509866,created_by,JOSM,regular
259509868,created_by,JOSM,regular
259509871,created_by,JOSM,regular
259509987,highway,traffic_signals,regular
259510196,created_by,JOSM,regular
259510286,created_by,JOSM,regular
259513070,created_by,JOSM,regular
259513074,created_by,JOSM,regular
259513079,created_by,JOSM,regular
259513086,created_by,JOSM,regular
259662307,created_by,JOSM,regular
259662310,created_by,JOSM,regular
259662535,created_by,JOSM,regular
259662542,created_by,JOSM,regular
259686113,created_by,JOSM,regular
259686670,name,Ganapathy Colony,regular
259686670,is_in,Gopalapuram,regular
259686670,place,neighbourhood,regular
259686670,ta,கணபதி காலனி,name
259703193,highway,traffic_signals,regular
259703207,highway,traffic_signals,regular
259773441,name,Royapettah PS,regular
259773441,amenity,police,regular
259773441,created_by,Potlatch 0.10f,regular
259773461,created_by,JOSM,regular
259773475,highway,traffic_signals,regular
259773491,created_by,JOSM,regular
259773492,created_by,JOSM,regular
259773494,created_by,JOSM,regular
259773495,created_by,JOSM,regular
259773509,created_by,JOSM,regular
259773515,created_by,JOSM,regular
259773516,created_by,JOSM,regular
259773567,created_by,JOSM,regular
259773570,created_by,JOSM,regular
259773611,created_by,JOSM,regular
259773620,created_by,JOSM,regular
259773651,created_by,JOSM,regular
259773657,created_by,JOSM,regular
259773695,created_by,JOSM,regular
259773696,created_by,JOSM,regular
259773700,created_by,JOSM,regular
259773701,created_by,JOSM,regular
259773702,created_by,JOSM,regular
259773737,created_by,JOSM,regular
259773739,created_by,JOSM,regular
259773768,created_by,JOSM,regular
259775267,created_by,JOSM,regular
259847046,created_by,JOSM,regular
259847052,created_by,JOSM,regular
259847056,created_by,JOSM,regular
259847061,created_by,JOSM,regular
